,Incident_ID,Case Number,Date,Time,Problem,Code,Hundred Block,Status
7749,2,NaN,02/04/2019,17:32:34, Civil Assist,CIVILB ,BPD190204-009138,Completed
7750,2,NaN,02/04/2019,13:56:40,Property Damage Acc,PDACCB,BPD190204-009018,Completed
7751,2,NaN,02/04/2019,15:28:52,Drunk Person,DRUNKB,BPD190204-009103,Completed
7752,2,NaN,02/04/2019,13:31:28,Property Damage Acc,PDACCB,BPD190204-008994,Completed
7753,2,NaN,02/04/2019,13:31:48,Property Damage Acc,PDACCB,BPD190204-008995,Completed
7754,2,NaN,02/04/2019,12:31:58,Property Damage Acc,PDACCB,BPD190204-008913,Completed
7755,2,NaN,02/04/2019,13:06:42,Property Damage Acc,PDACCB,BPD190204-008947,Completed
7756,2,NaN,02/04/2019,13:40:37,Property Damage Acc,PDACCB,BPD190204-009006,Completed
7757,2,NaN,02/04/2019,13:58:07,Property Damage Acc,PDACCB,BPD190204-009023,Completed
7758,2,NaN,02/04/2019,13:58:30,Property Damage Acc,PDACCB,BPD190204-009024,Completed
7759,2,NaN,02/04/2019,13:59:14,Property Damage Acc,PDACCB,BPD190204-009028,Completed
7760,2,NaN,02/04/2019,13:59:58,Property Damage Acc,PDACCB,BPD190204-009031,Completed
7761,2,NaN,02/04/2019,14:00:23,Property Damage Acc,PDACCB,BPD190204-009032,Completed
7762,2,NaN,02/04/2019,14:00:53,Property Damage Acc,PDACCB,BPD190204-009033,Completed
7763,2,NaN,02/04/2019,14:01:15,Property Damage Acc,PDACCB,BPD190204-009034,Completed
7764,2,NaN,02/04/2019,14:02:05,Property Damage Acc,PDACCB,BPD190204-009036,Completed
7765,2,NaN,02/04/2019,14:02:53,Property Damage Acc,PDACCB,BPD190204-009038,Completed
7766,2,NaN,02/04/2019,14:03:15,Property Damage Acc,PDACCB,BPD190204-009039,Completed
7767,2,NaN,02/04/2019,14:05:21,Property Damage Acc,PDACCB,BPD190204-009045,Completed
7768,2,NaN,02/04/2019,14:05:46,Property Damage Acc,PDACCB,BPD190204-009046,Completed
7769,2,NaN,02/04/2019,14:08:19,Property Damage Acc,PDACCB,BPD190204-009049,Completed
7770,2,NaN,02/04/2019,14:09:17,Property Damage Acc,PDACCB,BPD190204-009052,Completed
7771,2,NaN,02/04/2019,13:05:02,Property Damage Acc,PDACCB,BPD190204-008943,Completed
7772,2,NaN,02/04/2019,13:22:17,Property Damage Acc,PDACCB,BPD190204-008973,Completed
7773,2,NaN,02/04/2019,13:24:30,Property Damage Acc,PDACCB,BPD190204-008980,Completed
7774,2,NaN,02/04/2019,13:25:29,Property Damage Acc,PDACCB,BPD190204-008982,Completed
7775,2,NaN,02/04/2019,13:25:49,Property Damage Acc,PDACCB,BPD190204-008983,Completed
7776,2,NaN,02/04/2019,13:29:15,Property Damage Acc,PDACCB,BPD190204-008989,Completed
7777,2,NaN,02/04/2019,11:47:12, Disturbance ,DISTU2B ,BPD190204-008901,J/O
7778,2,20190202-0001137,02/02/2019,06:54:07,Trespassing ,TRESP1B,BPD190202-008298,I/P
7779,2,20190204-0001212,02/04/2019,04:05:23,Harassment ,HARAS2B,BPD190204-008825,J/O
7780,2,20190204-0001222,02/04/2019,09:51:52,Property Damage Acc,PDACCB,BPD190204-008878,Completed
7781,2,NaN,02/04/2019,11:49:47,Drunk Person,DRUNKB,BPD190204-008903,Completed
7782,2,NaN,02/04/2019,12:57:15,Property Damage Acc,PDACCB,BPD190204-008923,Completed
7783,2,NaN,02/04/2019,12:58:28,Property Damage Acc,PDACCB,BPD190204-008925,Completed
7784,2,NaN,02/04/2019,13:00:41,Property Damage Acc,PDACCB,BPD190204-008927,Completed
7785,2,20190204-0001218,02/04/2019,08:25:00,Property Damage Acc,PDACCB,BPD190204-008853,Completed
7786,2,20190204-0001219,02/04/2019,08:45:24,Property Damage Acc,PDACCB,BPD190204-008856,Completed
7787,2,NaN,02/04/2019,08:46:50,Property Damage Acc,PDACCB,BPD190204-008857,Completed
7788,2,20190204-0001220,02/04/2019,08:50:46,Property Damage Acc,PDACCB,BPD190204-008858,Completed
7789,2,NaN,02/03/2019,21:09:54,Shots Heard ,SHOTS2B,BPD190203-008775,J/O
7790,2,NaN,02/04/2019,00:49:50,Drunk Person,DRUNKB,BPD190204-008802,Completed
7791,2,NaN,02/04/2019,01:35:26,Noise Complaint,NOISEB,BPD190204-008808,Completed
7792,2,20190203-0001211,02/03/2019,22:31:16, Assault ,ASSAU2B ,BPD190203-008785,J/O
7793,2,NaN,02/03/2019,22:40:40,Noise Complaint,NOISEB,BPD190203-008787,Completed
7794,2,NaN,02/03/2019,22:42:16,Noise Complaint,NOISEB,BPD190203-008788,Completed
7795,2,NaN,02/03/2019,22:48:58,Shots Heard ,SHOTS2B,BPD190203-008791,J/O
7796,2,NaN,02/03/2019,12:18:15,Harassment ,HARAS2B,BPD190203-008678,J/O
7797,2,NaN,02/03/2019,16:41:30,Noise Complaint,NOISEB,BPD190203-008741,Completed
7798,2,NaN,02/03/2019,17:05:25,Hazard,HAZARB,BPD190203-008746,Completed
7799,2,NaN,02/03/2019,15:09:21,Noise Complaint,NOISEB,BPD190203-008721,Completed
7800,2,NaN,02/03/2019,16:08:43, Assault ,ASSAU2B ,BPD190203-008735,J/O
7801,2,20190203-0001191,02/03/2019,11:47:49,Trespassing ,TRESP1B,BPD190203-008672,I/P
7802,2,NaN,02/03/2019,12:48:57,Trespassing ,TRESP1B,BPD190203-008685,I/P
7803,2,20190203-0001194,02/03/2019,13:29:52,Property Damage Acc,PDACCB,BPD190203-008699,Completed
7804,2,20190203-0001195,02/03/2019,14:06:15,Harassment ,HARAS1B,BPD190203-008708,I/P
7805,2,NaN,02/03/2019,14:16:38,Hazard,HAZARB,BPD190203-008710,Completed
7806,2,20190203-0001200,02/03/2019,14:43:38,Property Damage Acc,PDACCB,BPD190203-008717,Completed
7807,2,20190203-0001201,02/03/2019,14:43:55,Harassment ,HARAS2B,BPD190203-008718,J/O
7808,2,NaN,02/03/2019,08:54:49,Suspicious ,SUSPI2B,BPD190203-008628,J/O
7809,2,20190203-0001185,02/03/2019,09:23:58,Criminal Mis ,CRMIS2B ,BPD190203-008635,J/O
7810,2,NaN,02/03/2019,02:32:31,Noise Complaint,NOISEB,BPD190203-008581,Completed
7811,2,NaN,02/03/2019,03:07:32,Drunk Person,DRUNKB,BPD190203-008584,Completed
7812,2,NaN,02/03/2019,03:25:15,Suspicious ,SUSPI2B,BPD190203-008587,J/O
7813,2,NaN,02/03/2019,01:06:12,Suspicious ,SUSPI2B,BPD190203-008567,J/O
7814,2,NaN,02/02/2019,23:47:15,Noise Complaint,NOISEB,BPD190202-008549,Completed
7815,2,20190203-0001177,02/03/2019,00:00:07,Noise Complaint,NOISEB,BPD190203-008553,Completed
7816,2,NaN,02/03/2019,00:03:40,Drunk Person,DRUNKB,BPD190203-008555,Completed
7817,2,NaN,02/03/2019,00:11:15,Noise Complaint,NOISEB,BPD190203-008556,Completed
7818,2,NaN,02/03/2019,00:21:35,Noise Complaint,NOISEB,BPD190203-008558,Completed
7819,2,NaN,02/03/2019,00:24:31,Suspicious ,SUSPI2B,BPD190203-008560,J/O
7820,2,NaN,02/02/2019,21:38:30,Hazard,HAZARB,BPD190202-008507,Completed
7821,2,NaN,02/02/2019,22:12:06,Suspicious ,SUSPI2B,BPD190202-008517,J/O
7822,2,NaN,02/02/2019,22:38:08,Noise Complaint,NOISEB,BPD190202-008522,Completed
7823,2,20190202-0001168,02/02/2019,22:41:05,Drunk Person,DRUNKB,BPD190202-008524,Completed
7824,2,NaN,02/02/2019,23:08:00,Noise Complaint,NOISEB,BPD190202-008533,Completed
7825,2,NaN,02/02/2019,23:13:20,Noise Complaint,NOISEB,BPD190202-008534,Completed
7826,2,NaN,02/02/2019,23:18:23,Drunk Person,DRUNKB,BPD190202-008541,Completed
7827,2,NaN,02/02/2019,21:18:43,Drunk Person,DRUNKB,BPD190202-008499,Completed
7828,2,NaN,02/02/2019,21:22:47,Noise Complaint,NOISEB,BPD190202-008500,Completed
7829,2,NaN,02/02/2019,18:57:12,Suspicious ,SUSPI1B,BPD190202-008472,I/P
7830,2,NaN,02/02/2019,14:07:48,Noise Complaint,NOISEB,BPD190202-008400,Completed
7831,2,NaN,02/02/2019,14:19:06,Noise Complaint,NOISEB,BPD190202-008404,Completed
7832,2,20190202-0001147,02/02/2019,14:19:28,Property Damage Acc,PDACCB,BPD190202-008405,Completed
7833,2,NaN,02/02/2019,14:22:44,Trespassing ,TRESP2B,BPD190202-008407,J/O
7834,2,NaN,02/02/2019,14:24:37, Civil Assist,CIVILB ,BPD190202-008408,Completed
7835,2,NaN,02/02/2019,15:10:27,Drunk Person,DRUNKB,BPD190202-008418,Completed
7836,2,NaN,02/02/2019,15:13:14,Noise Complaint,NOISEB,BPD190202-008419,Completed
7837,2,NaN,02/02/2019,15:23:25,Noise Complaint,NOISEB,BPD190202-008422,Completed
7838,2,NaN,02/02/2019,15:48:26,Property Damage Acc,PDACCB,BPD190202-008433,Completed
7839,2,20190202-0001155,02/02/2019,15:57:52,Noise Complaint,NOISEB,BPD190202-008436,Completed
7840,2,NaN,02/02/2019,16:14:06,Noise Complaint,NOISEB,BPD190202-008439,Completed
7841,2,NaN,02/02/2019,09:13:11,Trespassing ,TRESP2B,BPD190202-008323,J/O
7842,2,NaN,02/02/2019,04:59:36,Noise Complaint,NOISEB,BPD190202-008287,Completed
7843,2,NaN,02/02/2019,02:14:31,Trespassing ,TRESP1B,BPD190202-008272,I/P
7844,2,20190201-0001117,02/01/2019,17:06:12,Property Damage Acc,PDACCB,BPD190201-008156,Completed
7845,2,NaN,02/02/2019,01:22:56,Noise Complaint,NOISEB,BPD190202-008264,Completed
7846,2,NaN,02/02/2019,00:59:05,Noise Complaint,NOISEB,BPD190202-008261,Completed
7847,2,NaN,02/02/2019,00:48:11,Liquor Law,LILAWB,BPD190202-008256,Completed
7848,2,NaN,02/02/2019,00:48:59, Criminal Mis ,CRMIS1B ,BPD190202-008247,I/P
7849,2,NaN,02/02/2019,00:57:26,Noise Complaint,NOISEB,BPD190202-008259,Completed
7850,2,NaN,02/02/2019,00:28:42,Noise Complaint,NOISEB,BPD190202-008248,Completed
7851,2,20190202-0001127,02/02/2019,00:32:35,Liquor Law,LILAWB,BPD190202-008249,Completed
7852,2,NaN,02/01/2019,23:09:08,Noise Complaint,NOISEB,BPD190201-008223,Completed
7853,2,NaN,02/01/2019,23:33:02,Noise Complaint,NOISEB,BPD190201-008230,Completed
7854,2,NaN,02/01/2019,23:37:38,Suspicious ,SUSPI2B,BPD190201-008231,J/O
7855,2,NaN,02/01/2019,23:42:43,Noise Complaint,NOISEB,BPD190201-008232,Completed
7856,2,NaN,02/02/2019,00:03:21,Suspicious ,SUSPI1B,BPD190202-008239,I/P
7857,2,NaN,02/02/2019,00:04:04,Noise Complaint,NOISEB,BPD190202-008240,Completed
7858,2,NaN,02/01/2019,22:26:04,Noise Complaint,NOISEB,BPD190201-008208,Completed
7859,2,NaN,02/01/2019,21:03:24,Noise Complaint,NOISEB,BPD190201-008195,Completed
7860,2,NaN,02/01/2019,21:11:27,Suspicious ,SUSPI2B,BPD190201-008196,J/O
7861,2,NaN,02/01/2019,21:29:38,Noise Complaint,NOISEB,BPD190201-008199,Completed
7862,2,NaN,02/01/2019,16:53:29,Suspicious ,SUSPI2B,BPD190201-008152,J/O
7863,2,NaN,02/01/2019,19:35:34,Noise Complaint,NOISEB,BPD190201-008180,Completed
7864,2,NaN,02/01/2019,19:47:48,Hazard,HAZARB,BPD190201-008182,Completed
7865,2,20190201-0001107,02/01/2019,15:03:11,Property Damage Acc,PDACCB,BPD190201-008105,Completed
7866,2,NaN,02/01/2019,15:36:47,Trespassing ,TRESP1B,BPD190201-008117,I/P
7867,2,NaN,02/01/2019,15:42:01, Civil Assist,CIVILB ,BPD190201-008119,Completed
7868,2,NaN,02/01/2019,14:42:10, Disturbance ,DISTU2B ,BPD190201-008095,J/O
7869,2,NaN,02/01/2019,14:47:13,Property Damage Acc,PDACCB,BPD190201-008096,Completed
7870,2,NaN,02/01/2019,14:51:29,Noise Complaint,NOISEB,BPD190201-008097,Completed
7871,2,20190201-0001104,02/01/2019,13:20:15,Property Damage Acc,PDACCB,BPD190201-008073,Completed
7872,2,20190201-0001105,02/01/2019,13:37:29,Property Damage Acc,PDACCB,BPD190201-008078,Completed
7873,2,20190201-0001099,02/01/2019,12:01:03,Property Damage Acc,PDACCB,BPD190201-008048,Completed
7874,2,NaN,02/01/2019,11:25:26,Suspicious ,SUSPI2B,BPD190201-008033,J/O
7875,2,NaN,02/01/2019,11:32:19, Civil Assist,CIVILB ,BPD190201-008036,Completed
7876,2,NaN,02/01/2019,11:56:10,Trespassing ,TRESP1B,BPD190201-008045,I/P
7877,2,20190201-0001108,02/01/2019,08:35:34,Harassment ,HARAS2B,BPD190201-007972,J/O
7878,2,NaN,02/01/2019,09:38:16, Civil Assist,CIVILB ,BPD190201-007995,Completed
7879,2,20190201-0001087,02/01/2019,07:55:39, Assault ,ASSAU2B ,BPD190201-007961,J/O
7880,2,NaN,02/01/2019,08:00:57, Assault ,ASSAU2B ,BPD190201-007962,J/O
7881,2,NaN,02/01/2019,01:23:12,Property Damage Acc,PDACCB,BPD190201-007937,Completed
7882,2,NaN,02/01/2019,02:08:28,Noise Complaint,NOISEB,BPD190201-007940,Completed
7883,2,NaN,02/01/2019,02:14:28,Noise Complaint,NOISEB,BPD190201-007941,Completed
7884,2,NaN,01/31/2019,22:10:56,Noise Complaint,NOISEB,BPD190131-007905,Completed
7885,2,NaN,01/31/2019,22:51:41,Noise Complaint,NOISEB,BPD190131-007913,Completed
7886,2,NaN,01/31/2019,22:56:19,Noise Complaint,NOISEB,BPD190131-007917,Completed
7887,2,NaN,01/31/2019,23:24:18,Noise Complaint,NOISEB,BPD190131-007924,Completed
7888,2,NaN,01/31/2019,23:30:09,Noise Complaint,NOISEB,BPD190131-007900,Completed
7889,2,NaN,02/01/2019,00:24:35,Noise Complaint,NOISEB,BPD190201-007928,Completed
7890,2,NaN,01/31/2019,14:22:05,Property Damage Acc,PDACCB,BPD190131-007789,Completed
7891,2,20190131-0001069,01/31/2019,15:36:40,Property Damage Acc,PDACCB,BPD190131-007820,Completed
7892,2,20190131-0001067,01/31/2019,15:43:34,Property Damage Acc,PDACCB,BPD190131-007821,Completed
7893,2,20190131-0001075,01/31/2019,17:47:51,Property Damage Acc,PDACCB,BPD190131-007854,Completed
7894,2,NaN,01/31/2019,18:10:20, Civil Assist,CIVILB ,BPD190131-007857,Completed
7895,2,NaN,01/31/2019,17:37:46, Civil Assist,CIVILB ,BPD190131-007851,Completed
7896,2,NaN,01/31/2019,19:36:29,Suspicious ,SUSPI2B,BPD190131-007877,J/O
7897,2,NaN,01/31/2019,19:41:24,Trespassing ,TRESP2B,BPD190131-007879,J/O
7898,2,NaN,01/31/2019,12:09:43,Property Damage Acc,PDACCB,BPD190131-007716,Completed
7899,2,NaN,01/31/2019,12:13:11,Property Damage Acc,PDACCB,BPD190131-007718,Completed
7900,2,NaN,01/31/2019,12:30:21,Harassment ,HARAS2B,BPD190131-007727,J/O
7901,2,20190131-0001047,01/31/2019,09:42:58,Property Damage Acc,PDACCB,BPD190131-007664,Completed
7902,2,NaN,01/31/2019,09:07:46,Noise Complaint,NOISEB,BPD190131-007653,Completed
7903,2,20190131-0001046,01/31/2019,08:40:24,Property Damage Acc,PDACCB,BPD190131-007642,Completed
7904,2,NaN,01/31/2019,10:51:18,Property Damage Acc,PDACCB,BPD190131-007695,Completed
7905,2,NaN,01/31/2019,13:18:41,Noise Complaint,NOISEB,BPD190131-007754,Completed
7906,2,NaN,01/31/2019,13:39:40,Property Damage Acc,PDACCB,BPD190131-007764,Completed
7907,2,NaN,01/31/2019,13:40:03,Property Damage Acc,PDACCB,BPD190131-007765,Completed
7908,2,NaN,01/31/2019,13:37:51,Property Damage Acc,PDACCB,BPD190131-007759,Completed
7909,2,NaN,01/31/2019,13:44:03,Property Damage Acc,PDACCB,BPD190131-007770,Completed
7910,2,NaN,01/31/2019,13:55:37, Civil Assist,CIVILB ,BPD190131-007779,Completed
7911,2,NaN,01/31/2019,05:27:53,Suspicious ,SUSPI2B,BPD190131-007618,J/O
7912,2,NaN,01/31/2019,06:26:26,Noise Complaint,NOISEB,BPD190131-007622,Completed
7913,2,NaN,01/31/2019,04:06:42,Drunk Person,DRUNKB,BPD190131-007614,Completed
7914,2,NaN,01/30/2019,22:43:55,Trespassing ,TRESP1B,BPD190130-007585,I/P
7915,2,NaN,01/30/2019,23:24:06,Noise Complaint,NOISEB,BPD190130-007591,Completed
7916,2,NaN,01/30/2019,23:37:23,Suspicious ,SUSPI2B,BPD190130-007592,J/O
7917,2,NaN,01/30/2019,23:57:56,Noise Complaint,NOISEB,BPD190130-007593,Completed
7918,2,NaN,01/31/2019,00:14:54,Noise Complaint,NOISEB,BPD190131-007597,Completed
7919,2,NaN,01/31/2019,00:34:50,Noise Complaint,NOISEB,BPD190131-007601,Completed
7920,2,NaN,01/30/2019,16:59:50, Civil Assist,CIVILB ,BPD190130-007537,Completed
7921,2,20190130-0001039,01/30/2019,20:48:52,Property Damage Acc,PDACCB,BPD190130-007555,Completed
7922,2,20190130-0001024,01/30/2019,17:08:23,Property Damage Acc,PDACCB,BPD190130-007540,Completed
7923,2,20190130-0001026,01/30/2019,17:34:17, Assault ,ASSAU2B ,BPD190130-007547,J/O
7924,2,20190130-0001018,01/30/2019,15:47:44,Property Damage Acc,PDACCB,BPD190130-007510,Completed
7925,2,NaN,01/30/2019,18:47:15,Suspicious ,SUSPI1B,BPD190130-007558,I/P
7926,2,20190130-0001017,01/30/2019,15:20:06,Assist,ASSISB,BPD190130-007503,Completed
7927,2,NaN,01/30/2019,15:14:22,Trespassing ,TRESP2B,BPD190130-007499,J/O
7928,2,NaN,01/30/2019,11:41:49, Civil Assist,CIVILB ,BPD190130-007402,Completed
7929,2,20190130-0001002,01/30/2019,09:23:55,Property Damage Acc,PDACCB,BPD190130-007359,Completed
7930,2,NaN,01/29/2019,16:19:51,Hazard,HAZARB,BPD190129-007218,Completed
7931,2,NaN,01/30/2019,05:50:34,Trespassing ,TRESP1B,BPD190130-007322,I/P
7932,2,20190130-0000996,01/30/2019,07:39:09,Property Damage Acc,PDACCB,BPD190130-007338,Completed
7933,2,NaN,01/30/2019,07:51:04, Disturbance ,DISTU2B ,BPD190130-007339,J/O
7934,2,20190130-0001001,01/30/2019,08:05:58,Property Damage Acc,PDACCB,BPD190130-007344,Completed
7935,2,NaN,01/30/2019,02:25:08,Noise Complaint,NOISEB,BPD190130-007312,Completed
7936,2,NaN,01/30/2019,00:57:52,Noise Complaint,NOISEB,BPD190130-007307,Completed
7937,2,20190130-0000989,01/30/2019,00:01:42, Assault ,ASSAU2B ,BPD190130-007297,J/O
7938,2,NaN,01/29/2019,22:35:27,Suspicious ,SUSPI2B,BPD190129-007288,J/O
7939,2,NaN,01/29/2019,23:03:24,Noise Complaint,NOISEB,BPD190129-007292,Completed
7940,2,NaN,01/29/2019,20:16:05, Civil Assist,CIVILB ,BPD190129-007270,Completed
7941,2,NaN,01/29/2019,21:34:24,Drunk Person,DRUNKB,BPD190129-007281,Completed
7942,2,NaN,01/29/2019,21:54:06,Suspicious ,SUSPI2B,BPD190129-007283,J/O
7943,2,NaN,01/29/2019,21:57:31,Harassment ,HARAS2B,BPD190129-007284,J/O
7944,2,NaN,01/29/2019,18:26:59,Property Damage Acc,PDACCB,BPD190129-007254,Completed
7945,2,NaN,01/29/2019,18:28:16,Noise Complaint,NOISEB,BPD190129-007255,Completed
7946,2,NaN,01/29/2019,17:12:33,Noise Complaint,NOISEB,BPD190129-007237,Completed
7947,2,20190129-0000979,01/29/2019,17:32:03,Trespassing ,TRESP1B,BPD190129-007235,I/P
7948,2,NaN,01/29/2019,16:40:18, Civil Assist,CIVILB ,BPD190129-007223,Completed
7949,2,20190129-0000973,01/29/2019,14:55:54, Disturbance ,DISTU2B ,BPD190129-007198,J/O
7950,2,NaN,01/29/2019,15:44:09,Hazard,HAZARB,BPD190129-007212,Completed
7951,2,NaN,01/29/2019,12:05:25,Property Damage Acc,PDACCB,BPD190129-007141,Completed
7952,2,NaN,01/29/2019,10:12:36,Property Damage Acc,PDACCB,BPD190129-007103,Completed
7953,2,NaN,01/29/2019,08:59:49,Other Agency Assis,OAAB,BPD190129-007084,Completed
7954,2,NaN,01/29/2019,00:13:18,Trespassing ,TRESP1B,BPD190129-007015,I/P
7955,2,20190129-0000965,01/29/2019,09:10:33,Property Damage Acc,PDACCB,BPD190129-007088,Completed
7956,2,NaN,01/29/2019,08:17:48,Property Damage Acc,PDACCB,BPD190129-007071,Completed
7957,2,20190129-0000964,01/29/2019,08:20:56,Liquor Law,LILAWB,BPD190129-007072,Completed
7958,2,NaN,01/29/2019,08:38:05,Property Damage Acc,PDACCB,BPD190129-007076,Completed
7959,2,NaN,01/29/2019,03:37:58,Suspicious ,SUSPI2B,BPD190129-007037,J/O
7960,2,20190129-0000956,01/29/2019,04:25:10,Property Damage Acc,PDACCB,BPD190129-007041,Completed
7961,2,NaN,01/29/2019,05:48:48,Trespassing ,TRESP1B,BPD190129-007050,I/P
7962,2,NaN,01/28/2019,20:09:12, Disturbance ,DISTU2B ,BPD190128-006972,J/O
7963,2,NaN,01/28/2019,20:11:21,Trespassing ,TRESP1B,BPD190128-006974,I/P
7964,2,NaN,01/28/2019,20:58:57,Property Damage Acc,PDACCB,BPD190128-006978,Completed
7965,2,NaN,01/28/2019,21:45:22,Trespassing ,TRESP1B,BPD190128-006988,I/P
7966,2,NaN,01/28/2019,21:52:37,Noise Complaint,NOISEB,BPD190128-006967,Completed
7967,2,NaN,01/28/2019,19:49:26,Property Damage Acc,PDACCB,BPD190128-006968,Completed
7968,2,NaN,01/28/2019,17:33:22,Property Damage Acc,PDACCB,BPD190128-006940,Completed
7969,2,20190128-0000948,01/28/2019,18:27:19, Disturbance ,DISTU2B ,BPD190128-006949,J/O
7970,2,NaN,01/28/2019,18:38:09,Trespassing ,TRESP1B,BPD190128-006951,I/P
7971,2,20190128-0000924,01/28/2019,06:53:58,Property Damage Acc,PDACCB,BPD190128-006796,Completed
7972,2,NaN,01/28/2019,07:15:44,Hazard,HAZARB,BPD190128-006798,Completed
7973,2,20190128-0000946,01/28/2019,17:20:46, Civil Assist,CIVILB ,BPD190128-006926,Completed
7974,2,NaN,01/28/2019,17:24:42,Property Damage Acc,PDACCB,BPD190128-006931,Completed
7975,2,NaN,01/28/2019,17:26:08,Property Damage Acc,PDACCB,BPD190128-006932,Completed
7976,2,NaN,01/28/2019,17:30:12,Property Damage Acc,PDACCB,BPD190128-006937,Completed
7977,2,NaN,01/28/2019,12:37:42,Trespassing ,TRESP1B,BPD190128-006809,I/P
7978,2,NaN,01/28/2019,16:00:20, Disturbance ,DISTU2B ,BPD190128-006902,J/O
7979,2,NaN,01/28/2019,09:52:40,Trespassing ,TRESP2B,BPD190128-006829,J/O
7980,2,20190128-0000935,01/28/2019,10:53:19,Property Damage Acc,PDACCB,BPD190128-006848,Completed
7981,2,NaN,01/28/2019,11:01:59,Harassment ,HARAS2B,BPD190128-006851,J/O
7982,2,NaN,01/28/2019,11:19:38,Property Damage Acc,PDACCB,BPD190128-006852,Completed
7983,2,NaN,01/28/2019,11:27:07,Property Damage Acc,PDACCB,BPD190128-006854,Completed
7984,2,NaN,01/28/2019,03:18:39,Hazard,HAZARB,BPD190128-006785,Completed
7985,2,20190128-0000923,01/28/2019,03:33:47,Property Damage Acc,PDACCB,BPD190128-006787,Completed
7986,2,NaN,01/27/2019,20:21:53,Hazard,HAZARB,BPD190127-006744,Completed
7987,2,NaN,01/27/2019,20:49:51,Trespassing ,TRESP1B,BPD190127-006748,I/P
7988,2,NaN,01/27/2019,21:49:40,Hazard,HAZARB,BPD190127-006757,Completed
7989,2,NaN,01/27/2019,22:15:29,Hazard,HAZARB,BPD190127-006759,Completed
7990,2,NaN,01/27/2019,19:24:09,Suspicious ,SUSPI2B,BPD190127-006730,J/O
7991,2,NaN,01/27/2019,19:28:45,Hazard,HAZARB,BPD190127-006731,Completed
7992,2,NaN,01/27/2019,19:28:55,Property Damage Acc,PDACCB,BPD190127-006732,Completed
7993,2,NaN,01/27/2019,19:51:59,Hazard,HAZARB,BPD190127-006734,Completed
7994,2,NaN,01/27/2019,19:57:06,Hazard,HAZARB,BPD190127-006735,Completed
7995,2,NaN,01/27/2019,20:04:14,Hazard,HAZARB,BPD190127-006737,Completed
7996,2,NaN,01/27/2019,20:04:48,Hazard,HAZARB,BPD190127-006739,Completed
7997,2,NaN,01/27/2019,20:08:34,Hazard,HAZARB,BPD190127-006740,Completed
7998,2,NaN,01/27/2019,13:48:50,Suspicious ,SUSPI1B,BPD190127-006663,I/P
7999,2,20190127-0000908,01/27/2019,13:50:41,Property Damage Acc,PDACCB,BPD190127-006664,Completed
8000,2,NaN,01/27/2019,16:36:12,Noise Complaint,NOISEB,BPD190127-006700,Completed
8001,2,NaN,01/27/2019,17:55:10,Hazard,HAZARB,BPD190127-006717,Completed
8002,2,NaN,01/27/2019,13:35:27,Hazard,HAZARB,BPD190127-006660,Completed
8003,2,NaN,01/27/2019,11:28:23, Disturbance ,DISTU2B ,BPD190127-006630,J/O
8004,2,NaN,01/27/2019,11:49:55, Disturbance ,DISTU2B ,BPD190127-006634,J/O
8005,2,NaN,01/27/2019,12:41:41,Noise Complaint,NOISEB,BPD190127-006646,Completed
8006,2,20190127-0000901,01/27/2019,09:12:07,Indecent Exposure ,INEXP2B,BPD190127-006607,J/O
8007,2,NaN,01/27/2019,05:12:45,Suspicious ,SUSPI2B,BPD190126-006555,J/O
8008,2,20190127-0000894,01/26/2019,23:53:30,Property Damage Acc,PDACCB,BPD190126-006562,Completed
8009,2,NaN,01/26/2019,23:59:06,Noise Complaint,NOISEB,BPD190126-006565,Completed
8010,2,20190126-0000893,01/26/2019,23:00:26,Drunk Person,DRUNKB,BPD190126-006554,Completed
8011,2,NaN,01/26/2019,23:24:49,Noise Complaint,NOISEB,BPD190126-006559,Completed
8012,2,20190127-0000895,01/27/2019,01:09:25,Drunk Person,DRUNKB,BPD190127-006571,Completed
8013,2,NaN,01/26/2019,22:35:36,Noise Complaint,NOISEB,BPD190126-006550,Completed
8014,2,20190126-0000892,01/26/2019,22:45:43, Disturbance ,DISTU2B ,BPD190126-006551,J/O
8015,2,NaN,01/26/2019,21:16:35,Assault ,ASSAU3B,BPD190126-006535,Completed
8016,2,NaN,01/26/2019,21:31:41,Noise Complaint,NOISEB,BPD190126-006537,Completed
8017,2,NaN,01/26/2019,19:27:53,Drunk Person,DRUNKB,BPD190126-006507,Completed
8018,2,20190126-0000888,01/26/2019,21:53:33,Property Damage Acc,PDACCB,BPD190126-006541,Completed
8019,2,20190126-0000887,01/26/2019,21:07:13,Drunk Person,DRUNKB,BPD190126-006533,Completed
8020,2,NaN,01/26/2019,18:04:50,Harassment ,HARAS2B,BPD190126-006483,J/O
8021,2,NaN,01/26/2019,18:08:13,Suspicious ,SUSPI2B,BPD190126-006486,J/O
8022,2,NaN,01/26/2019,18:16:32,Hazard,HAZARB,BPD190126-006488,Completed
8023,2,NaN,01/26/2019,18:21:01,Suspicious ,SUSPI2B,BPD190126-006489,J/O
8024,2,NaN,01/26/2019,16:42:07, Disturbance ,DISTU2B ,BPD190126-006468,J/O
8025,2,NaN,01/26/2019,16:12:31,Noise Complaint,NOISEB,BPD190126-006463,Completed
8026,2,20190126-0000876,01/26/2019,14:51:33,Property Damage Acc,PDACCB,BPD190126-006435,Completed
8027,2,NaN,01/26/2019,15:04:36,Noise Complaint,NOISEB,BPD190126-006437,Completed
